Monday, 0, 47, 20, Indoor_Motion, Contact, OPEN
Wednesday, 18, 27, 41, Indoor_Motion, Contact, OPEN
Wednesday, 18, 27, 43, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 27, 49, Indoor_Motion, Contact, OPEN
Wednesday, 18, 27, 53, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 28, 2, Indoor_Motion, Contact, OPEN
Wednesday, 18, 28, 4, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 28, 14, Indoor_Motion, Contact, OPEN
Wednesday, 18, 28, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 28, 27, Indoor_Motion, Contact, OPEN
Wednesday, 18, 28, 29, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 28, 30, Indoor_Motion, Contact, OPEN
Wednesday, 18, 28, 35, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 28, 43, Indoor_Motion, Contact, OPEN
Wednesday, 18, 28, 48, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 29, 0, Indoor_Motion, Contact, OPEN
Wednesday, 18, 29, 5, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 29, 18, Indoor_Motion, Contact, OPEN
Wednesday, 18, 29, 19, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 29, 22, Indoor_Motion, Contact, OPEN
Wednesday, 18, 29, 27, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 29, 30, Indoor_Motion, Contact, OPEN
Wednesday, 18, 29, 34, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 29, 56, Indoor_Motion, Contact, OPEN
Wednesday, 18, 29, 57, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 29, 58, Indoor_Motion, Contact, OPEN
Wednesday, 18, 30, 3, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 30, 4, Indoor_Motion, Contact, OPEN
Wednesday, 18, 30, 9, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 30, 11, Indoor_Motion, Contact, OPEN
Wednesday, 18, 30, 13, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 30, 17, Indoor_Motion, Contact, OPEN
Wednesday, 18, 30, 20, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 30, 31, Indoor_Motion, Contact, OPEN
Wednesday, 18, 30, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 30, 38, Indoor_Motion, Contact, OPEN
Wednesday, 18, 30, 41, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 30, 42, Indoor_Motion, Contact, OPEN
Wednesday, 18, 30, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 30, 55, Indoor_Motion, Contact, OPEN
Wednesday, 18, 31, 0, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 31, 4, Indoor_Motion, Contact, OPEN
Wednesday, 18, 31, 8, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 31, 9, Indoor_Motion, Contact, OPEN
Wednesday, 18, 31, 13, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 31, 16, Indoor_Motion, Contact, OPEN
Wednesday, 18, 31, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 31, 18, Indoor_Motion, Contact, OPEN
Wednesday, 18, 31, 22, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 31, 23, Indoor_Motion, Contact, OPEN
Wednesday, 18, 31, 28, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 31, 31, Indoor_Motion, Contact, OPEN
Wednesday, 18, 31, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 31, 42, Indoor_Motion, Contact, OPEN
Wednesday, 18, 31, 47, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 31, 52, Indoor_Motion, Contact, OPEN
Wednesday, 18, 31, 55, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 32, 2, Indoor_Motion, Contact, OPEN
Wednesday, 18, 32, 3, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 32, 9, Indoor_Motion, Contact, OPEN
Wednesday, 18, 32, 13, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 32, 23, Indoor_Motion, Contact, OPEN
Wednesday, 18, 32, 24, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 32, 27, Indoor_Motion, Contact, OPEN
Wednesday, 18, 32, 31, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 32, 33, Indoor_Motion, Contact, OPEN
Wednesday, 18, 32, 37, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 32, 41, Indoor_Motion, Contact, OPEN
Wednesday, 18, 32, 43, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 32, 48, Indoor_Motion, Contact, OPEN
Wednesday, 18, 32, 50, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 32, 54, Indoor_Motion, Contact, OPEN
Wednesday, 18, 32, 55, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 33, 4, Indoor_Motion, Contact, OPEN
Wednesday, 18, 33, 6, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 33, 22, Indoor_Motion, Contact, OPEN
Wednesday, 18, 33, 25, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 33, 33, Indoor_Motion, Contact, OPEN
Wednesday, 18, 33, 38, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 33, 48, Indoor_Motion, Contact, OPEN
Wednesday, 18, 33, 50, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 33, 53, Indoor_Motion, Contact, OPEN
Wednesday, 18, 33, 56, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 34, 0, Indoor_Motion, Contact, OPEN
Wednesday, 18, 34, 4, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 34, 6, Indoor_Motion, Contact, OPEN
Wednesday, 18, 34, 11, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 34, 14, Indoor_Motion, Contact, OPEN
Wednesday, 18, 34, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 34, 18, Indoor_Motion, Contact, OPEN
Wednesday, 18, 34, 21, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 34, 22, Indoor_Motion, Contact, OPEN
Wednesday, 18, 34, 24, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 34, 29, Indoor_Motion, Contact, OPEN
Wednesday, 18, 34, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 34, 35, Indoor_Motion, Contact, OPEN
Wednesday, 18, 34, 39, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 34, 44, Indoor_Motion, Contact, OPEN
Wednesday, 18, 34, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 34, 47, Indoor_Motion, Contact, OPEN
Wednesday, 18, 34, 51, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 34, 53, Indoor_Motion, Contact, OPEN
Wednesday, 18, 34, 57, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 35, 2, Indoor_Motion, Contact, OPEN
Wednesday, 18, 35, 4, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 35, 9, Indoor_Motion, Contact, OPEN
Wednesday, 18, 35, 12, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 35, 23, Indoor_Motion, Contact, OPEN
Wednesday, 18, 35, 24, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 35, 27, Indoor_Motion, Contact, OPEN
Wednesday, 18, 35, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 35, 38, Indoor_Motion, Contact, OPEN
Wednesday, 18, 35, 43, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 35, 44, Indoor_Motion, Contact, OPEN
Wednesday, 18, 35, 46, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 35, 47, Indoor_Motion, Contact, OPEN
Wednesday, 18, 35, 51, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 35, 52, Indoor_Motion, Contact, OPEN
Wednesday, 18, 35, 56, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 36, 5, Indoor_Motion, Contact, OPEN
Wednesday, 18, 36, 10, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 36, 17, Indoor_Motion, Contact, OPEN
Wednesday, 18, 36, 19, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 36, 22, Indoor_Motion, Contact, OPEN
Wednesday, 18, 36, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 36, 33, Indoor_Motion, Contact, OPEN
Wednesday, 18, 36, 35, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 36, 39, Indoor_Motion, Contact, OPEN
Wednesday, 18, 36, 41, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 36, 42, Indoor_Motion, Contact, OPEN
Wednesday, 18, 36, 47, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 36, 51, Indoor_Motion, Contact, OPEN
Wednesday, 18, 36, 53, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 36, 56, Indoor_Motion, Contact, OPEN
Wednesday, 18, 37, 1, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 37, 3, Indoor_Motion, Contact, OPEN
Wednesday, 18, 37, 7, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 37, 10, Indoor_Motion, Contact, OPEN
Wednesday, 18, 37, 15, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 37, 18, Indoor_Motion, Contact, OPEN
Wednesday, 18, 37, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 37, 26, Indoor_Motion, Contact, OPEN
Wednesday, 18, 37, 29, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 37, 32, Indoor_Motion, Contact, OPEN
Wednesday, 18, 37, 35, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 37, 36, Indoor_Motion, Contact, OPEN
Wednesday, 18, 37, 41, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 37, 48, Indoor_Motion, Contact, OPEN
Wednesday, 18, 37, 50, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 37, 54, Indoor_Motion, Contact, OPEN
Wednesday, 18, 37, 57, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 38, 7, Indoor_Motion, Contact, OPEN
Wednesday, 18, 38, 11, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 38, 13, Indoor_Motion, Contact, OPEN
Wednesday, 18, 38, 15, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 38, 34, Indoor_Motion, Contact, OPEN
Wednesday, 18, 38, 36, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 38, 47, Indoor_Motion, Contact, OPEN
Wednesday, 18, 38, 51, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 38, 55, Indoor_Motion, Contact, OPEN
Wednesday, 18, 38, 58, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 38, 59, Indoor_Motion, Contact, OPEN
Wednesday, 18, 39, 2, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 39, 4, Indoor_Motion, Contact, OPEN
Wednesday, 18, 39, 9, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 39, 11, Indoor_Motion, Contact, OPEN
Wednesday, 18, 39, 16, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 39, 17, Indoor_Motion, Contact, OPEN
Wednesday, 18, 39, 22, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 39, 26, Indoor_Motion, Contact, OPEN
Wednesday, 18, 39, 30, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 39, 36, Indoor_Motion, Contact, OPEN
Wednesday, 18, 39, 38, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 39, 43, Indoor_Motion, Contact, OPEN
Wednesday, 18, 39, 46, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 39, 54, Indoor_Motion, Contact, OPEN
Wednesday, 18, 39, 56, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 40, 1, Indoor_Motion, Contact, OPEN
Wednesday, 18, 40, 5, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 40, 6, Indoor_Motion, Contact, OPEN
Wednesday, 18, 40, 11, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 40, 19, Indoor_Motion, Contact, OPEN
Wednesday, 18, 40, 21, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 40, 22, Indoor_Motion, Contact, OPEN
Wednesday, 18, 40, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 40, 32, Indoor_Motion, Contact, OPEN
Wednesday, 18, 40, 36, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 40, 39, Indoor_Motion, Contact, OPEN
Wednesday, 18, 40, 41, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 40, 54, Indoor_Motion, Contact, OPEN
Wednesday, 18, 40, 59, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 41, 2, Indoor_Motion, Contact, OPEN
Wednesday, 18, 41, 4, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 41, 11, Indoor_Motion, Contact, OPEN
Wednesday, 18, 41, 16, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 41, 29, Indoor_Motion, Contact, OPEN
Wednesday, 18, 41, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 41, 37, Indoor_Motion, Contact, OPEN
Wednesday, 18, 41, 39, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 41, 41, Indoor_Motion, Contact, OPEN
Wednesday, 18, 41, 43, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 41, 44, Indoor_Motion, Contact, OPEN
Wednesday, 18, 41, 48, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 41, 51, Indoor_Motion, Contact, OPEN
Wednesday, 18, 41, 56, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 41, 58, Indoor_Motion, Contact, OPEN
Wednesday, 18, 42, 0, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 42, 5, Indoor_Motion, Contact, OPEN
Wednesday, 18, 42, 7, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 42, 16, Indoor_Motion, Contact, OPEN
Wednesday, 18, 42, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 42, 19, Indoor_Motion, Contact, OPEN
Wednesday, 18, 42, 22, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 42, 24, Indoor_Motion, Contact, OPEN
Wednesday, 18, 42, 25, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 42, 27, Indoor_Motion, Contact, OPEN
Wednesday, 18, 42, 30, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 42, 32, Indoor_Motion, Contact, OPEN
Wednesday, 18, 42, 37, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 42, 39, Indoor_Motion, Contact, OPEN
Wednesday, 18, 42, 42, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 42, 48, Indoor_Motion, Contact, OPEN
Wednesday, 18, 42, 53, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 42, 54, Indoor_Motion, Contact, OPEN
Wednesday, 18, 42, 58, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 43, 0, Indoor_Motion, Contact, OPEN
Wednesday, 18, 43, 3, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 43, 17, Indoor_Motion, Contact, OPEN
Wednesday, 18, 43, 18, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 43, 23, Indoor_Motion, Contact, OPEN
Wednesday, 18, 43, 26, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 43, 28, Indoor_Motion, Contact, OPEN
Wednesday, 18, 43, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 43, 41, Indoor_Motion, Contact, OPEN
Wednesday, 18, 43, 42, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 43, 43, Indoor_Motion, Contact, OPEN
Wednesday, 18, 43, 47, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 43, 54, Indoor_Motion, Contact, OPEN
Wednesday, 18, 43, 57, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 44, 0, Indoor_Motion, Contact, OPEN
Wednesday, 18, 44, 5, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 44, 9, Indoor_Motion, Contact, OPEN
Wednesday, 18, 44, 12, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 44, 21, Indoor_Motion, Contact, OPEN
Wednesday, 18, 44, 22, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 44, 29, Indoor_Motion, Contact, OPEN
Wednesday, 18, 44, 33, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 44, 43, Indoor_Motion, Contact, OPEN
Wednesday, 18, 44, 48, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 44, 54, Indoor_Motion, Contact, OPEN
Wednesday, 18, 44, 55, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 45, 0, Indoor_Motion, Contact, OPEN
Wednesday, 18, 45, 5, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 45, 9, Indoor_Motion, Contact, OPEN
Wednesday, 18, 45, 13, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 45, 16, Indoor_Motion, Contact, OPEN
Wednesday, 18, 45, 19, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 45, 21, Indoor_Motion, Contact, OPEN
Wednesday, 18, 45, 24, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 45, 29, Indoor_Motion, Contact, OPEN
Wednesday, 18, 45, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 45, 44, Indoor_Motion, Contact, OPEN
Wednesday, 18, 45, 46, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 45, 47, Indoor_Motion, Contact, OPEN
Wednesday, 18, 45, 50, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 45, 53, Indoor_Motion, Contact, OPEN
Wednesday, 18, 45, 55, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 45, 56, Indoor_Motion, Contact, OPEN
Wednesday, 18, 46, 0, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 46, 14, Indoor_Motion, Contact, OPEN
Wednesday, 18, 46, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 46, 18, Indoor_Motion, Contact, OPEN
Wednesday, 18, 46, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 46, 28, Indoor_Motion, Contact, OPEN
Wednesday, 18, 46, 30, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 46, 31, Indoor_Motion, Contact, OPEN
Wednesday, 18, 46, 35, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 46, 37, Indoor_Motion, Contact, OPEN
Wednesday, 18, 46, 41, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 46, 46, Indoor_Motion, Contact, OPEN
Wednesday, 18, 46, 48, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 46, 49, Indoor_Motion, Contact, OPEN
Wednesday, 18, 46, 53, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 47, 11, Indoor_Motion, Contact, OPEN
Wednesday, 18, 47, 16, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 47, 20, Indoor_Motion, Contact, OPEN
Wednesday, 18, 47, 21, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 47, 22, Indoor_Motion, Contact, OPEN
Wednesday, 18, 47, 26, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 47, 33, Indoor_Motion, Contact, OPEN
Wednesday, 18, 47, 35, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 47, 43, Indoor_Motion, Contact, OPEN
Wednesday, 18, 47, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 47, 47, Indoor_Motion, Contact, OPEN
Wednesday, 18, 47, 51, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 48, 0, Indoor_Motion, Contact, OPEN
Wednesday, 18, 48, 1, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 48, 3, Indoor_Motion, Contact, OPEN
Wednesday, 18, 48, 6, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 48, 22, Indoor_Motion, Contact, OPEN
Wednesday, 18, 48, 25, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 48, 30, Indoor_Motion, Contact, OPEN
Wednesday, 18, 48, 34, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 48, 35, Indoor_Motion, Contact, OPEN
Wednesday, 18, 48, 37, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 48, 57, Indoor_Motion, Contact, OPEN
Wednesday, 18, 49, 0, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 49, 2, Indoor_Motion, Contact, OPEN
Wednesday, 18, 49, 7, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 49, 8, Indoor_Motion, Contact, OPEN
Wednesday, 18, 49, 11, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 49, 13, Indoor_Motion, Contact, OPEN
Wednesday, 18, 49, 16, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 49, 20, Indoor_Motion, Contact, OPEN
Wednesday, 18, 49, 25, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 49, 30, Indoor_Motion, Contact, OPEN
Wednesday, 18, 49, 34, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 49, 35, Indoor_Motion, Contact, OPEN
Wednesday, 18, 49, 39, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 49, 41, Indoor_Motion, Contact, OPEN
Wednesday, 18, 49, 42, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 49, 44, Indoor_Motion, Contact, OPEN
Wednesday, 18, 49, 49, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 49, 56, Indoor_Motion, Contact, OPEN
Wednesday, 18, 50, 0, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 50, 2, Indoor_Motion, Contact, OPEN
Wednesday, 18, 50, 6, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 50, 11, Indoor_Motion, Contact, OPEN
Wednesday, 18, 50, 12, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 50, 14, Indoor_Motion, Contact, OPEN
Wednesday, 18, 50, 18, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 50, 19, Indoor_Motion, Contact, OPEN
Wednesday, 18, 50, 21, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 50, 24, Indoor_Motion, Contact, OPEN
Wednesday, 18, 50, 26, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 50, 27, Indoor_Motion, Contact, OPEN
Wednesday, 18, 50, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 50, 48, Indoor_Motion, Contact, OPEN
Wednesday, 18, 50, 49, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 51, 10, Indoor_Motion, Contact, OPEN
Wednesday, 18, 51, 15, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 51, 16, Indoor_Motion, Contact, OPEN
Wednesday, 18, 51, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 51, 26, Indoor_Motion, Contact, OPEN
Wednesday, 18, 51, 27, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 51, 29, Indoor_Motion, Contact, OPEN
Wednesday, 18, 51, 31, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 51, 41, Indoor_Motion, Contact, OPEN
Wednesday, 18, 51, 42, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 51, 45, Indoor_Motion, Contact, OPEN
Wednesday, 18, 51, 50, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 51, 54, Indoor_Motion, Contact, OPEN
Wednesday, 18, 51, 58, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 52, 12, Indoor_Motion, Contact, OPEN
Wednesday, 18, 52, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 52, 27, Indoor_Motion, Contact, OPEN
Wednesday, 18, 52, 29, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 52, 36, Indoor_Motion, Contact, OPEN
Wednesday, 18, 52, 39, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 52, 41, Indoor_Motion, Contact, OPEN
Wednesday, 18, 52, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 52, 49, Indoor_Motion, Contact, OPEN
Wednesday, 18, 52, 52, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 52, 55, Indoor_Motion, Contact, OPEN
Wednesday, 18, 52, 59, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 53, 3, Indoor_Motion, Contact, OPEN
Wednesday, 18, 53, 5, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 53, 6, Indoor_Motion, Contact, OPEN
Wednesday, 18, 53, 7, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 53, 16, Indoor_Motion, Contact, OPEN
Wednesday, 18, 53, 21, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 53, 22, Indoor_Motion, Contact, OPEN
Wednesday, 18, 53, 26, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 53, 35, Indoor_Motion, Contact, OPEN
Wednesday, 18, 53, 36, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 53, 38, Indoor_Motion, Contact, OPEN
Wednesday, 18, 53, 40, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 53, 43, Indoor_Motion, Contact, OPEN
Wednesday, 18, 53, 47, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 53, 50, Indoor_Motion, Contact, OPEN
Wednesday, 18, 53, 55, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 53, 57, Indoor_Motion, Contact, OPEN
Wednesday, 18, 54, 1, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 54, 9, Indoor_Motion, Contact, OPEN
Wednesday, 18, 54, 14, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 54, 19, Indoor_Motion, Contact, OPEN
Wednesday, 18, 54, 21, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 54, 24, Indoor_Motion, Contact, OPEN
Wednesday, 18, 54, 28, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 54, 33, Indoor_Motion, Contact, OPEN
Wednesday, 18, 54, 36, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 54, 37, Indoor_Motion, Contact, OPEN
Wednesday, 18, 54, 42, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 54, 50, Indoor_Motion, Contact, OPEN
Wednesday, 18, 54, 53, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 54, 55, Indoor_Motion, Contact, OPEN
Wednesday, 18, 55, 0, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 55, 4, Indoor_Motion, Contact, OPEN
Wednesday, 18, 55, 5, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 55, 7, Indoor_Motion, Contact, OPEN
Wednesday, 18, 55, 11, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 55, 12, Indoor_Motion, Contact, OPEN
Wednesday, 18, 55, 14, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 55, 16, Indoor_Motion, Contact, OPEN
Wednesday, 18, 55, 18, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 55, 21, Indoor_Motion, Contact, OPEN
Wednesday, 18, 55, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 55, 24, Indoor_Motion, Contact, OPEN
Wednesday, 18, 55, 25, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 55, 37, Indoor_Motion, Contact, OPEN
Wednesday, 18, 55, 42, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 55, 44, Indoor_Motion, Contact, OPEN
Wednesday, 18, 55, 47, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 55, 50, Indoor_Motion, Contact, OPEN
Wednesday, 18, 55, 54, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 55, 56, Indoor_Motion, Contact, OPEN
Wednesday, 18, 56, 1, Indoor_Motion, Contact, CLOSED
Wednesday, 18, 56, 2, Indoor_Motion, Contact, OPEN
