Monday, 0, 42, 39, Indoor_Motion, Contact, OPEN
Wednesday, 19, 35, 31, Indoor_Motion, Contact, OPEN
Wednesday, 19, 35, 36, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 35, 38, Indoor_Motion, Contact, OPEN
Wednesday, 19, 35, 39, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 35, 40, Indoor_Motion, Contact, OPEN
Wednesday, 19, 35, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 35, 46, Indoor_Motion, Contact, OPEN
Wednesday, 19, 35, 50, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 35, 57, Indoor_Motion, Contact, OPEN
Wednesday, 19, 36, 1, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 36, 2, Indoor_Motion, Contact, OPEN
Wednesday, 19, 36, 3, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 36, 4, Indoor_Motion, Contact, OPEN
Wednesday, 19, 36, 6, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 36, 29, Indoor_Motion, Contact, OPEN
Wednesday, 19, 36, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 36, 37, Indoor_Motion, Contact, OPEN
Wednesday, 19, 36, 40, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 36, 42, Indoor_Motion, Contact, OPEN
Wednesday, 19, 36, 43, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 36, 52, Indoor_Motion, Contact, OPEN
Wednesday, 19, 36, 54, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 36, 57, Indoor_Motion, Contact, OPEN
Wednesday, 19, 36, 58, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 37, 3, Indoor_Motion, Contact, OPEN
Wednesday, 19, 37, 7, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 37, 12, Indoor_Motion, Contact, OPEN
Wednesday, 19, 37, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 37, 21, Indoor_Motion, Contact, OPEN
Wednesday, 19, 37, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 37, 34, Indoor_Motion, Contact, OPEN
Wednesday, 19, 37, 39, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 37, 42, Indoor_Motion, Contact, OPEN
Wednesday, 19, 37, 46, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 37, 54, Indoor_Motion, Contact, OPEN
Wednesday, 19, 37, 55, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 38, 5, Indoor_Motion, Contact, OPEN
Wednesday, 19, 38, 7, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 38, 8, Indoor_Motion, Contact, OPEN
Wednesday, 19, 38, 13, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 38, 16, Indoor_Motion, Contact, OPEN
Wednesday, 19, 38, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 38, 18, Indoor_Motion, Contact, OPEN
Wednesday, 19, 38, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 38, 25, Indoor_Motion, Contact, OPEN
Wednesday, 19, 38, 26, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 38, 30, Indoor_Motion, Contact, OPEN
Wednesday, 19, 38, 31, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 38, 32, Indoor_Motion, Contact, OPEN
Wednesday, 19, 38, 35, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 38, 38, Indoor_Motion, Contact, OPEN
Wednesday, 19, 38, 40, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 38, 41, Indoor_Motion, Contact, OPEN
Wednesday, 19, 38, 44, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 38, 46, Indoor_Motion, Contact, OPEN
Wednesday, 19, 38, 49, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 38, 53, Indoor_Motion, Contact, OPEN
Wednesday, 19, 38, 54, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 39, 4, Indoor_Motion, Contact, OPEN
Wednesday, 19, 39, 9, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 39, 15, Indoor_Motion, Contact, OPEN
Wednesday, 19, 39, 16, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 39, 25, Indoor_Motion, Contact, OPEN
Wednesday, 19, 39, 30, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 39, 38, Indoor_Motion, Contact, OPEN
Wednesday, 19, 39, 39, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 39, 40, Indoor_Motion, Contact, OPEN
Wednesday, 19, 39, 43, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 39, 50, Indoor_Motion, Contact, OPEN
Wednesday, 19, 39, 53, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 39, 57, Indoor_Motion, Contact, OPEN
Wednesday, 19, 40, 1, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 40, 7, Indoor_Motion, Contact, OPEN
Wednesday, 19, 40, 9, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 40, 10, Indoor_Motion, Contact, OPEN
Wednesday, 19, 40, 15, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 40, 19, Indoor_Motion, Contact, OPEN
Wednesday, 19, 40, 20, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 40, 28, Indoor_Motion, Contact, OPEN
Wednesday, 19, 40, 33, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 40, 36, Indoor_Motion, Contact, OPEN
Wednesday, 19, 40, 41, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 40, 48, Indoor_Motion, Contact, OPEN
Wednesday, 19, 40, 50, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 40, 53, Indoor_Motion, Contact, OPEN
Wednesday, 19, 40, 54, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 40, 55, Indoor_Motion, Contact, OPEN
Wednesday, 19, 40, 59, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 41, 2, Indoor_Motion, Contact, OPEN
Wednesday, 19, 41, 4, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 41, 7, Indoor_Motion, Contact, OPEN
Wednesday, 19, 41, 12, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 41, 14, Indoor_Motion, Contact, OPEN
Wednesday, 19, 41, 19, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 41, 20, Indoor_Motion, Contact, OPEN
Wednesday, 19, 41, 21, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 41, 22, Indoor_Motion, Contact, OPEN
Wednesday, 19, 41, 26, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 41, 33, Indoor_Motion, Contact, OPEN
Wednesday, 19, 41, 36, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 41, 39, Indoor_Motion, Contact, OPEN
Wednesday, 19, 41, 43, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 41, 48, Indoor_Motion, Contact, OPEN
Wednesday, 19, 41, 51, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 41, 52, Indoor_Motion, Contact, OPEN
Wednesday, 19, 41, 57, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 41, 58, Indoor_Motion, Contact, OPEN
Wednesday, 19, 41, 59, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 42, 2, Indoor_Motion, Contact, OPEN
Wednesday, 19, 42, 4, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 42, 18, Indoor_Motion, Contact, OPEN
Wednesday, 19, 42, 20, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 42, 22, Indoor_Motion, Contact, OPEN
Wednesday, 19, 42, 25, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 42, 34, Indoor_Motion, Contact, OPEN
Wednesday, 19, 42, 37, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 42, 39, Indoor_Motion, Contact, OPEN
Wednesday, 19, 42, 42, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 42, 46, Indoor_Motion, Contact, OPEN
Wednesday, 19, 42, 48, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 42, 52, Indoor_Motion, Contact, OPEN
Wednesday, 19, 42, 57, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 42, 58, Indoor_Motion, Contact, OPEN
Wednesday, 19, 43, 3, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 43, 9, Indoor_Motion, Contact, OPEN
Wednesday, 19, 43, 10, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 43, 15, Indoor_Motion, Contact, OPEN
Wednesday, 19, 43, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 43, 20, Indoor_Motion, Contact, OPEN
Wednesday, 19, 43, 24, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 43, 32, Indoor_Motion, Contact, OPEN
Wednesday, 19, 43, 37, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 43, 39, Indoor_Motion, Contact, OPEN
Wednesday, 19, 43, 42, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 43, 48, Indoor_Motion, Contact, OPEN
Wednesday, 19, 43, 51, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 43, 53, Indoor_Motion, Contact, OPEN
Wednesday, 19, 43, 55, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 43, 56, Indoor_Motion, Contact, OPEN
Wednesday, 19, 43, 57, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 44, 11, Indoor_Motion, Contact, OPEN
Wednesday, 19, 44, 14, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 44, 15, Indoor_Motion, Contact, OPEN
Wednesday, 19, 44, 16, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 44, 17, Indoor_Motion, Contact, OPEN
Wednesday, 19, 44, 18, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 44, 20, Indoor_Motion, Contact, OPEN
Wednesday, 19, 44, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 44, 33, Indoor_Motion, Contact, OPEN
Wednesday, 19, 44, 37, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 44, 45, Indoor_Motion, Contact, OPEN
Wednesday, 19, 44, 50, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 44, 51, Indoor_Motion, Contact, OPEN
Wednesday, 19, 44, 52, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 44, 54, Indoor_Motion, Contact, OPEN
Wednesday, 19, 44, 59, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 45, 2, Indoor_Motion, Contact, OPEN
Wednesday, 19, 45, 6, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 45, 7, Indoor_Motion, Contact, OPEN
Wednesday, 19, 45, 12, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 45, 15, Indoor_Motion, Contact, OPEN
Wednesday, 19, 45, 19, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 45, 24, Indoor_Motion, Contact, OPEN
Wednesday, 19, 45, 27, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 45, 31, Indoor_Motion, Contact, OPEN
Wednesday, 19, 45, 35, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 45, 43, Indoor_Motion, Contact, OPEN
Wednesday, 19, 45, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 45, 47, Indoor_Motion, Contact, OPEN
Wednesday, 19, 45, 51, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 45, 52, Indoor_Motion, Contact, OPEN
Wednesday, 19, 45, 54, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 45, 57, Indoor_Motion, Contact, OPEN
Wednesday, 19, 45, 59, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 46, 0, Indoor_Motion, Contact, OPEN
Wednesday, 19, 46, 2, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 46, 11, Indoor_Motion, Contact, OPEN
Wednesday, 19, 46, 15, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 46, 23, Indoor_Motion, Contact, OPEN
Wednesday, 19, 46, 27, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 46, 40, Indoor_Motion, Contact, OPEN
Wednesday, 19, 46, 44, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 46, 45, Indoor_Motion, Contact, OPEN
Wednesday, 19, 46, 49, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 46, 50, Indoor_Motion, Contact, OPEN
Wednesday, 19, 46, 53, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 46, 56, Indoor_Motion, Contact, OPEN
Wednesday, 19, 46, 59, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 47, 3, Indoor_Motion, Contact, OPEN
Wednesday, 19, 47, 6, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 47, 9, Indoor_Motion, Contact, OPEN
Wednesday, 19, 47, 10, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 47, 11, Indoor_Motion, Contact, OPEN
Wednesday, 19, 47, 16, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 47, 20, Indoor_Motion, Contact, OPEN
Wednesday, 19, 47, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 47, 34, Indoor_Motion, Contact, OPEN
Wednesday, 19, 47, 37, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 47, 39, Indoor_Motion, Contact, OPEN
Wednesday, 19, 47, 40, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 47, 44, Indoor_Motion, Contact, OPEN
Wednesday, 19, 47, 46, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 47, 47, Indoor_Motion, Contact, OPEN
Wednesday, 19, 47, 51, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 47, 57, Indoor_Motion, Contact, OPEN
Wednesday, 19, 47, 58, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 48, 1, Indoor_Motion, Contact, OPEN
Wednesday, 19, 48, 6, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 48, 9, Indoor_Motion, Contact, OPEN
Wednesday, 19, 48, 12, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 48, 13, Indoor_Motion, Contact, OPEN
Wednesday, 19, 48, 16, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 48, 20, Indoor_Motion, Contact, OPEN
Wednesday, 19, 48, 25, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 48, 29, Indoor_Motion, Contact, OPEN
Wednesday, 19, 48, 33, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 48, 40, Indoor_Motion, Contact, OPEN
Wednesday, 19, 48, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 48, 48, Indoor_Motion, Contact, OPEN
Wednesday, 19, 48, 52, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 49, 2, Indoor_Motion, Contact, OPEN
Wednesday, 19, 49, 7, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 49, 16, Indoor_Motion, Contact, OPEN
Wednesday, 19, 49, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 49, 22, Indoor_Motion, Contact, OPEN
Wednesday, 19, 49, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 49, 25, Indoor_Motion, Contact, OPEN
Wednesday, 19, 49, 29, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 49, 30, Indoor_Motion, Contact, OPEN
Wednesday, 19, 49, 34, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 49, 38, Indoor_Motion, Contact, OPEN
Wednesday, 19, 49, 43, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 49, 50, Indoor_Motion, Contact, OPEN
Wednesday, 19, 49, 53, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 50, 0, Indoor_Motion, Contact, OPEN
Wednesday, 19, 50, 5, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 50, 7, Indoor_Motion, Contact, OPEN
Wednesday, 19, 50, 12, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 50, 13, Indoor_Motion, Contact, OPEN
Wednesday, 19, 50, 15, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 50, 16, Indoor_Motion, Contact, OPEN
Wednesday, 19, 50, 21, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 50, 22, Indoor_Motion, Contact, OPEN
Wednesday, 19, 50, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 50, 28, Indoor_Motion, Contact, OPEN
Wednesday, 19, 50, 29, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 50, 37, Indoor_Motion, Contact, OPEN
Wednesday, 19, 50, 40, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 50, 49, Indoor_Motion, Contact, OPEN
Wednesday, 19, 50, 51, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 50, 52, Indoor_Motion, Contact, OPEN
Wednesday, 19, 50, 57, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 51, 7, Indoor_Motion, Contact, OPEN
Wednesday, 19, 51, 9, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 51, 13, Indoor_Motion, Contact, OPEN
Wednesday, 19, 51, 18, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 51, 27, Indoor_Motion, Contact, OPEN
Wednesday, 19, 51, 29, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 51, 33, Indoor_Motion, Contact, OPEN
Wednesday, 19, 51, 36, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 51, 37, Indoor_Motion, Contact, OPEN
Wednesday, 19, 51, 41, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 51, 45, Indoor_Motion, Contact, OPEN
Wednesday, 19, 51, 49, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 51, 55, Indoor_Motion, Contact, OPEN
Wednesday, 19, 51, 58, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 52, 3, Indoor_Motion, Contact, OPEN
Wednesday, 19, 52, 7, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 52, 8, Indoor_Motion, Contact, OPEN
Wednesday, 19, 52, 12, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 52, 16, Indoor_Motion, Contact, OPEN
Wednesday, 19, 52, 21, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 52, 25, Indoor_Motion, Contact, OPEN
Wednesday, 19, 52, 30, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 52, 36, Indoor_Motion, Contact, OPEN
Wednesday, 19, 52, 37, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 52, 44, Indoor_Motion, Contact, OPEN
Wednesday, 19, 52, 48, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 52, 54, Indoor_Motion, Contact, OPEN
Wednesday, 19, 52, 59, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 53, 0, Indoor_Motion, Contact, OPEN
Wednesday, 19, 53, 5, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 53, 7, Indoor_Motion, Contact, OPEN
Wednesday, 19, 53, 10, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 53, 17, Indoor_Motion, Contact, OPEN
Wednesday, 19, 53, 18, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 53, 22, Indoor_Motion, Contact, OPEN
Wednesday, 19, 53, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 53, 43, Indoor_Motion, Contact, OPEN
Wednesday, 19, 53, 46, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 53, 52, Indoor_Motion, Contact, OPEN
Wednesday, 19, 53, 55, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 54, 15, Indoor_Motion, Contact, OPEN
Wednesday, 19, 54, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 54, 23, Indoor_Motion, Contact, OPEN
Wednesday, 19, 54, 26, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 54, 31, Indoor_Motion, Contact, OPEN
Wednesday, 19, 54, 35, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 54, 40, Indoor_Motion, Contact, OPEN
Wednesday, 19, 54, 43, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 54, 56, Indoor_Motion, Contact, OPEN
Wednesday, 19, 54, 58, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 54, 59, Indoor_Motion, Contact, OPEN
Wednesday, 19, 55, 3, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 55, 8, Indoor_Motion, Contact, OPEN
Wednesday, 19, 55, 13, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 55, 15, Indoor_Motion, Contact, OPEN
Wednesday, 19, 55, 16, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 55, 19, Indoor_Motion, Contact, OPEN
Wednesday, 19, 55, 21, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 55, 24, Indoor_Motion, Contact, OPEN
Wednesday, 19, 55, 29, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 55, 31, Indoor_Motion, Contact, OPEN
Wednesday, 19, 55, 34, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 55, 35, Indoor_Motion, Contact, OPEN
Wednesday, 19, 55, 39, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 55, 43, Indoor_Motion, Contact, OPEN
Wednesday, 19, 55, 46, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 55, 52, Indoor_Motion, Contact, OPEN
Wednesday, 19, 55, 54, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 56, 5, Indoor_Motion, Contact, OPEN
Wednesday, 19, 56, 8, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 56, 13, Indoor_Motion, Contact, OPEN
Wednesday, 19, 56, 18, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 56, 19, Indoor_Motion, Contact, OPEN
Wednesday, 19, 56, 20, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 56, 27, Indoor_Motion, Contact, OPEN
Wednesday, 19, 56, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 56, 33, Indoor_Motion, Contact, OPEN
Wednesday, 19, 56, 35, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 56, 36, Indoor_Motion, Contact, OPEN
Wednesday, 19, 56, 37, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 56, 38, Indoor_Motion, Contact, OPEN
Wednesday, 19, 56, 41, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 56, 59, Indoor_Motion, Contact, OPEN
Wednesday, 19, 57, 2, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 57, 3, Indoor_Motion, Contact, OPEN
Wednesday, 19, 57, 8, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 57, 9, Indoor_Motion, Contact, OPEN
Wednesday, 19, 57, 11, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 57, 15, Indoor_Motion, Contact, OPEN
Wednesday, 19, 57, 20, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 57, 27, Indoor_Motion, Contact, OPEN
Wednesday, 19, 57, 29, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 57, 33, Indoor_Motion, Contact, OPEN
Wednesday, 19, 57, 38, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 57, 50, Indoor_Motion, Contact, OPEN
Wednesday, 19, 57, 53, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 58, 9, Indoor_Motion, Contact, OPEN
Wednesday, 19, 58, 11, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 58, 12, Indoor_Motion, Contact, OPEN
Wednesday, 19, 58, 13, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 58, 18, Indoor_Motion, Contact, OPEN
Wednesday, 19, 58, 19, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 58, 32, Indoor_Motion, Contact, OPEN
Wednesday, 19, 58, 33, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 58, 42, Indoor_Motion, Contact, OPEN
Wednesday, 19, 58, 43, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 58, 50, Indoor_Motion, Contact, OPEN
Wednesday, 19, 58, 51, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 58, 53, Indoor_Motion, Contact, OPEN
Wednesday, 19, 58, 54, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 59, 1, Indoor_Motion, Contact, OPEN
Wednesday, 19, 59, 6, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 59, 19, Indoor_Motion, Contact, OPEN
Wednesday, 19, 59, 24, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 59, 28, Indoor_Motion, Contact, OPEN
Wednesday, 19, 59, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 59, 34, Indoor_Motion, Contact, OPEN
Wednesday, 19, 59, 38, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 59, 45, Indoor_Motion, Contact, OPEN
Wednesday, 19, 59, 47, Indoor_Motion, Contact, CLOSED
Wednesday, 19, 59, 52, Indoor_Motion, Contact, OPEN
Wednesday, 19, 59, 57, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 0, 2, Indoor_Motion, Contact, OPEN
Wednesday, 20, 0, 4, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 0, 5, Indoor_Motion, Contact, OPEN
Wednesday, 20, 0, 6, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 0, 8, Indoor_Motion, Contact, OPEN
Wednesday, 20, 0, 12, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 0, 15, Indoor_Motion, Contact, OPEN
Wednesday, 20, 0, 19, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 0, 21, Indoor_Motion, Contact, OPEN
Wednesday, 20, 0, 25, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 0, 39, Indoor_Motion, Contact, OPEN
Wednesday, 20, 0, 41, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 0, 50, Indoor_Motion, Contact, OPEN
Wednesday, 20, 0, 53, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 0, 57, Indoor_Motion, Contact, OPEN
Wednesday, 20, 1, 2, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 1, 3, Indoor_Motion, Contact, OPEN
Wednesday, 20, 1, 8, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 1, 13, Indoor_Motion, Contact, OPEN
Wednesday, 20, 1, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 1, 23, Indoor_Motion, Contact, OPEN
Wednesday, 20, 1, 25, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 1, 27, Indoor_Motion, Contact, OPEN
Wednesday, 20, 1, 31, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 1, 35, Indoor_Motion, Contact, OPEN
Wednesday, 20, 1, 40, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 1, 41, Indoor_Motion, Contact, OPEN
Wednesday, 20, 1, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 1, 54, Indoor_Motion, Contact, OPEN
Wednesday, 20, 1, 58, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 2, 0, Indoor_Motion, Contact, OPEN
Wednesday, 20, 2, 3, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 2, 5, Indoor_Motion, Contact, OPEN
Wednesday, 20, 2, 10, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 2, 12, Indoor_Motion, Contact, OPEN
Wednesday, 20, 2, 14, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 2, 17, Indoor_Motion, Contact, OPEN
Wednesday, 20, 2, 22, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 2, 24, Indoor_Motion, Contact, OPEN
Wednesday, 20, 2, 29, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 2, 33, Indoor_Motion, Contact, OPEN
Wednesday, 20, 2, 38, Indoor_Motion, Contact, CLOSED
Wednesday, 20, 2, 43, Indoor_Motion, Contact, OPEN
